ExpDay,Treatment,mesocosm,Species,Genus,abund,size_fract,label,fun_grp,biovolume
12,C,16,Centrales,Centrales,663.308823529412,small,BacCyc000_3193095,VI,0.00388769910989634
12,C,16,Chrysochromulina,Chrysochromulina,6.83823529411765,small,PryChr000_3202213,I,2.76148069487458
12,C,16,Elakatothrix,Elakatothrix,2.27941176470588,small,KleElagel_2641001,IV,0.0647205939929356
12,C,16,Chlamydomonas,Chlamydomonas,2.27941176470588,small,ChlChl000_5271004,I,0.0280252202120056
12,C,16,Golenkinia,Golenkinia,2.27941176470588,small,ChlGolrad_2641100,IV,4888.56456840953
12,C,16,Ankyra,Ankyra,2.27941176470588,small,ChlAnkjud_2642105,IV,0.473944393243652
12,C,16,Chrysochromulina,Chrysochromulina,13.6764705882353,small,PryChr000_3202213,I,5.52296138974916
12,C,16,Centrales,Centrales,4.55882352941176,small,BacSte000_3193250,VI,2.67195815113151e-05
12,C,16,Quadrigula,Quadrigula,4.55882352941176,small,ChlQua000_2641259,IV,5027.01024466331
12,C,16,Sphaerocystis,Sphaerocystis,2.27941176470588,small,ChlSph000_2639562,I,1.42813993907284e-07
12,C,16,Cryptomonas,Cryptomonas,2.27941176470588,small,CryCry000_3202413,V,0.0125226982947513
12,D,8,Centrales,Centrales,280.839506172839,small,BacSte000_3193250,VI,0.00164601986200394
12,D,8,Merismopedia,Merismopedia,71.7037037037037,small,CyaMer000_0000000,I,10152.914097285
12,D,8,Quadrigula,Quadrigula,11.9506172839506,small,ChlQua000_2641259,IV,13177.933984258
12,D,8,Chlamydomonas,Chlamydomonas,35.8518518518518,small,ChlChl000_5271004,I,0.440796199578269
12,D,8,Plagioselmis,Plagioselmis,29.8765432098765,small,CryRho000_3202546,I,18.4054059993097
12,D,8,Centrales,Centrales,406.320987654321,small,BacCyc000_3193095,VI,0.00238147554502697
12,D,8,Chrysochromulina,Chrysochromulina,71.7037037037037,small,PryChr000_3202213,I,28.9560661504459
12,D,8,Cryptomonas,Cryptomonas,35.8518518518518,small,CryCry000_3202413,V,0.196963940873048
12,D,8,Oocystis,Oocystis,2.98765432098765,small,TreOoc000_2641454,IV,0.0713909486356939
12,D,8,Tetraedron,Tetraedron,5.97530864197531,small,ChlTet000_2672378,IV,161.333333333333
12,D,8,Desmodesmus,Desmodesmus,2.98765432098765,small,ChlDes000_2652440,IV,4.86246348291017e-07
12,I,12,Merismopedia,Merismopedia,76.5,small,CyaMer000_0000000,I,10832.0475557553
12,I,12,Desmodesmus,Desmodesmus,21.8571428571429,small,ChlDes000_2652440,IV,3.55729102383151e-06
12,I,12,Chlamydomonas,Chlamydomonas,43.7142857142857,small,ChlChl000_5271004,I,0.537464315365357
12,I,12,Centrales,Centrales,1152.96428571429,small,BacCyc000_3193095,VI,0.00675760380129324
12,I,12,Chrysochromulina,Chrysochromulina,142.071428571429,small,PryChr000_3202213,I,57.3726247224542
12,I,12,Centrales,Centrales,502.714285714286,small,BacSte000_3193250,VI,0.00294644336359705
12,I,12,Cryptomonas,Cryptomonas,54.6428571428571,small,CryCry000_3202413,V,0.300198509351595
12,I,12,Plagioselmis,Plagioselmis,10.9285714285714,small,CryRho000_3202546,I,6.73253236568609
12,I,12,Tetraedron,Tetraedron,174.857142857143,small,ChlTet000_2672378,IV,4721.14285714286
12,I,12,Cosmarium,Cosmarium,5.46428571428571,small,ZygCos000_2648709,IV,0.0296060102167014
12,I,12,Elakatothrix,Elakatothrix,38.25,small,KleElagel_2641001,IV,1.08605332242339
12,I,12,Ankyra,Ankyra,5.46428571428571,small,ChlAnkjud_2642105,IV,1.13615609845782
12,I,12,Golenkinia,Golenkinia,10.9285714285714,small,ChlGolrad_2641100,IV,23438.0763915819
12,E,15,Merismopedia,Merismopedia,64.2549019607843,small,CyaMer000_0000000,I,9098.19808796875
12,E,15,Centrales,Centrales,97.4901960784314,small,BacSte000_3193250,VI,0.000571396814082832
12,E,15,Centrales,Centrales,418.764705882353,small,BacCyc000_3193095,VI,0.00245440904231035
12,E,15,Chrysochromulina,Chrysochromulina,24.3725490196078,small,PryChr000_3202213,I,9.84235269886481
12,E,15,Chlamydomonas,Chlamydomonas,13.2941176470588,small,ChlChl000_5271004,I,0.16345031659131
12,E,15,Ankyra,Ankyra,6.64705882352941,small,ChlAnkjud_2642105,IV,1.38208300481375
12,E,15,Plagioselmis,Plagioselmis,31.0196078431372,small,CryRho000_3202546,I,19.1095894957344
12,E,15,Oocystis,Oocystis,22.156862745098,small,TreOoc000_2641454,IV,0.529445270509242
12,E,15,Cryptomonas,Cryptomonas,4.43137254901961,small,CryCry000_3202413,V,0.0243452027063551
12,E,15,Elakatothrix,Elakatothrix,13.2941176470588,small,KleElagel_2641001,IV,0.377467206255573
12,E,15,Quadrigula,Quadrigula,4.43137254901961,small,ChlQua000_2641259,IV,4886.47017330714
12,E,15,Desmodesmus,Desmodesmus,2.2156862745098,small,ChlDes000_2652440,IV,3.60607099814266e-07
12,E,15,Cryptomonas,Cryptomonas,6.64705882352941,small,CryCry000_3202413,V,0.0365178040595327
12,E,15,Coelastrum,Coelastrum,2.2156862745098,small,ChlCoe000_7749802,IV,0.019492118074913
12,E,15,Golenkinia,Golenkinia,11.078431372549,small,ChlGolrad_2641100,IV,23759.4751066786
12,C,10,Merismopedia,Merismopedia,58.2767295597484,small,CyaMer000_0000000,I,8251.71641810569
12,C,10,Centrales,Centrales,417.88679245283,small,BacCyc000_3193095,VI,0.00244926353069125
12,C,10,Snowella,Snowella,2.84276729559748,small,CyaSno000_3217087,I,2.43527496555355
12,C,10,Golenkinia,Golenkinia,11.3710691823899,small,ChlGolrad_2641100,IV,24387.0838830814
12,C,10,Chrysochromulina,Chrysochromulina,9.94968553459119,small,PryChr000_3202213,I,4.01797588735819
12,C,10,Chlamydomonas,Chlamydomonas,12.7924528301887,small,ChlChl000_5271004,I,0.157282380116166
12,C,10,Centrales,Centrales,5.68553459119497,small,BacSte000_3193250,VI,3.33233133427381e-05
12,C,10,Elakatothrix,Elakatothrix,5.68553459119497,small,KleElagel_2641001,IV,0.161432515882887
12,C,10,Tetraedron,Tetraedron,1.42138364779874,small,ChlTet000_2672378,IV,38.377358490566
12,C,10,Plagioselmis,Plagioselmis,1.42138364779874,small,CryRho000_3202546,I,0.875641567189986
12,C,10,Oocystis,Oocystis,1.42138364779874,small,TreOoc000_2641454,IV,0.0339644135798382
36,E,6,Desmodesmus,Desmodesmus,930,small,ChlDes000_2652440,IV,0.000151359245523811
36,E,6,Scenedesmus,Scenedesmus,12.2368421052632,small,ChlScearc_2640846,IV,0.194924853240662
36,E,6,Quadrigula,Quadrigula,61.1842105263158,small,ChlQua000_2641259,IV,67467.7690731129
36,E,6,Oocystis,Oocystis,44.8684210526316,small,TreOoc000_2641454,IV,1.07214516760902
36,E,6,Merismopedia,Merismopedia,77.5,small,CyaMer000_0000000,I,10973.642948641
36,E,6,Plagioselmis,Plagioselmis,289.605263157895,small,CryRho000_3202546,I,178.410949704378
36,E,6,Cryptomonas,Cryptomonas,24.4736842105263,small,CryCry000_3202413,V,0.134454234322593
36,E,6,Kirchneriella,Kirchneriella,4.07894736842105,small,ChlKir000_2641223,IV,7784.74258535918
36,E,6,Centrales,Centrales,106.052631578947,small,BacCyc000_3193095,VI,0.000621581843579014
36,E,6,Eudorina,Eudorina,8.15789473684211,small,ChlEud000_0000000,VII,2.00117823691412e-06
36,E,6,Ankyra,Ankyra,12.2368421052632,small,ChlAnkjud_2642105,IV,2.54433305846592
36,E,6,Ankistrodesmus,Ankistrodesmus,4.07894736842105,small,ChlAnk000_9516573,IV,614.02290625261
36,E,6,Chrysochromulina,Chrysochromulina,24.4736842105263,small,PryChr000_3202213,I,9.88319406586692
36,E,6,Cryptomonas,Cryptomonas,8.15789473684211,small,CryCry000_3202413,V,0.0448180781075308
36,E,6,Stauridium,Stauridium,12.2368421052632,small,ChlSta000_4339881,IV,0.0470656914875673
36,E,6,Elakatothrix,Elakatothrix,126.447368421053,small,KleElagel_2641001,IV,3.5902897930818
36,E,6,Snowella,Snowella,57.1052631578947,small,CyaSno000_3217087,I,48.9195925340558
36,E,6,Golenkinia,Golenkinia,4.07894736842105,small,ChlGolrad_2641100,IV,8747.95764873284
36,E,6,Chlamydomonas,Chlamydomonas,8.15789473684211,small,ChlChl000_5271004,I,0.100300788127178
36,E,6,Sphaerocystis,Sphaerocystis,12.2368421052632,small,ChlSph000_2639562,I,7.66685651502263e-07
36,E,6,Coelastrum,Coelastrum,12.2368421052632,small,ChlCoe000_7749802,IV,0.107651509116572
36,E,6,Tetraedron,Tetraedron,4.07894736842105,small,ChlTet000_2672378,IV,110.131578947368
36,C,7,Merismopedia,Merismopedia,72.3648648648649,small,CyaMer000_0000000,I,10246.5314716604
36,C,7,Chrysochromulina,Chrysochromulina,12.4054054054054,small,PryChr000_3202213,I,5.00966785518311
36,C,7,Plagioselmis,Plagioselmis,169.540540540541,small,CryRho000_3202546,I,104.445231835238
36,C,7,Centrales,Centrales,231.567567567568,small,BacCyc000_3193095,VI,0.00135723360579324
36,C,7,Quadrigula,Quadrigula,18.6081081081081,small,ChlQua000_2641259,IV,20519.1426011026
36,C,7,Oocystis,Oocystis,31.0135135135135,small,TreOoc000_2641454,IV,0.741077752771517
36,C,7,Sphaerocystis,Sphaerocystis,12.4054054054054,small,ChlSph000_2639562,I,7.77246796483724e-07
36,C,7,Gloeocapsa,Gloeocapsa,2.06756756756757,small,CyaGlo000_3217637,VII,554.278833584707
36,C,7,Desmodesmus,Desmodesmus,8.27027027027027,small,ChlDes000_2652440,IV,1.34600200901733e-06
36,C,7,Elakatothrix,Elakatothrix,16.5405405405405,small,KleElagel_2641001,IV,0.469644679966872
36,C,7,Chlamydomonas,Chlamydomonas,14.472972972973,small,ChlChl000_5271004,I,0.177944266573666
36,C,7,Sphaerocystis,Sphaerocystis,8.27027027027027,small,ChlSph000_2639562,I,5.18164530989149e-07
36,C,7,Cryptomonas,Cryptomonas,18.6081081081081,small,CryCry000_3202413,V,0.102229762644057
36,C,7,Snowella,Snowella,6.2027027027027,small,CyaSno000_3217087,I,5.31358533428198
36,C,7,Cryptomonas,Cryptomonas,2.06756756756757,small,CryCry000_3202413,V,0.0113588625160063
36,C,7,Scenedesmus,Scenedesmus,2.06756756756757,small,ChlScearc_2640846,IV,0.0329349926399654
36,C,7,Ankyra,Ankyra,2.06756756756757,small,ChlAnkjud_2642105,IV,0.429896902119177
36,E,4,Desmodesmus,Desmodesmus,1139.94444444444,small,ChlDes000_2652440,IV,0.00018552809790341
36,E,4,Elakatothrix,Elakatothrix,51.2777777777778,small,KleElagel_2641001,IV,1.45595819404036
36,E,4,Oocystis,Oocystis,23.6666666666667,small,TreOoc000_2641454,IV,0.565522514605889
36,E,4,Snowella,Snowella,47.3333333333333,small,CyaSno000_3217087,I,40.5484057317611
36,E,4,Merismopedia,Merismopedia,35.5,small,CyaMer000_0000000,I,5026.636447442
36,E,4,Plagioselmis,Plagioselmis,149.888888888889,small,CryRho000_3202546,I,92.3388571229829
36,E,4,Centrales,Centrales,130.166666666667,small,BacCyc000_3193095,VI,0.000762915878980065
36,E,4,Cryptomonas,Cryptomonas,15.7777777777778,small,CryCry000_3202413,V,0.0866804119957836
36,E,4,Tetraedron,Tetraedron,3.94444444444444,small,ChlTet000_2672378,IV,106.5
36,E,4,Chlamydomonas,Chlamydomonas,11.8333333333333,small,ChlChl000_5271004,I,0.145490067939315
36,E,4,Ankyra,Ankyra,15.7777777777778,small,ChlAnkjud_2642105,IV,3.28057853846645
36,E,4,Quadrigula,Quadrigula,15.7777777777778,small,ChlQua000_2641259,IV,17398.1401155803
36,E,4,Chrysochromulina,Chrysochromulina,15.7777777777778,small,PryChr000_3202213,I,6.37153108475721
36,E,4,Coelastrum,Coelastrum,3.94444444444444,small,ChlCoe000_7749802,IV,0.0347005700832152
36,E,4,Sphaerocystis,Sphaerocystis,11.8333333333333,small,ChlSph000_2639562,I,7.41404260843406e-07
36,D,13,Merismopedia,Merismopedia,80.6666666666667,small,CyaMer000_0000000,I,11422.0283594457
36,D,13,Desmodesmus,Desmodesmus,313.945945945946,small,ChlDes000_2652440,IV,5.10952919501479e-05
36,D,13,Elakatothrix,Elakatothrix,47.963963963964,small,KleElagel_2641001,IV,1.36186725280154
36,D,13,Plagioselmis,Plagioselmis,74.1261261261261,small,CryRho000_3202546,I,45.6653046145034
36,D,13,Centrales,Centrales,82.8468468468468,small,BacCyc000_3193095,VI,0.000485571126629109
36,D,13,Quadrigula,Quadrigula,10.9009009009009,small,ChlQua000_2641259,IV,12020.412755911
36,D,13,Chrysochromulina,Chrysochromulina,34.8828828828829,small,PryChr000_3202213,I,14.0867348840007
36,D,13,Oocystis,Oocystis,30.5225225225225,small,TreOoc000_2641454,IV,0.729345367143035
36,D,13,Chlamydomonas,Chlamydomonas,21.8018018018018,small,ChlChl000_5271004,I,0.268051742986785
36,D,13,Koliella,Koliella,2.18018018018018,small,TreKollon_2638730,IV,2.42562732076255e-07
36,D,13,Snowella,Snowella,23.981981981982,small,CyaSno000_3217087,I,20.5443197674054
36,D,13,Sphaerocystis,Sphaerocystis,10.9009009009009,small,ChlSph000_2639562,I,6.82983749996591e-07
36,D,13,Cosmarium,Cosmarium,4.36036036036036,small,ZygCos000_2648709,IV,0.0236248395723216
36,D,13,Tetraedron,Tetraedron,4.36036036036036,small,ChlTet000_2672378,IV,117.72972972973
36,D,13,Cryptomonas,Cryptomonas,6.54054054054054,small,CryCry000_3202413,V,0.035932610834948
36,D,13,Ankistrodesmus,Ankistrodesmus,2.18018018018018,small,ChlAnk000_9516573,IV,328.192655966231
36,D,13,Cryptomonas,Cryptomonas,6.54054054054054,small,CryCry000_3202413,V,0.035932610834948
36,I,14,Merismopedia,Merismopedia,75.3333333333333,small,CyaMer000_0000000,I,10666.852930722
36,I,14,Desmodesmus,Desmodesmus,2373,small,ChlDes000_2652440,IV,0.000386210203901079
36,I,14,Elakatothrix,Elakatothrix,1261.83333333333,small,KleElagel_2641001,IV,35.8279289937581
36,I,14,Oocystis,Oocystis,235.416666666667,small,TreOoc000_2641454,IV,5.6253559991607
36,I,14,Plagioselmis,Plagioselmis,103.583333333333,small,CryRho000_3202546,I,63.8123792089702
36,I,14,Cosmarium,Cosmarium,65.9166666666667,small,ZygCos000_2648709,IV,0.35714265483633
36,I,14,Centrales,Centrales,56.5,small,BacCyc000_3193095,VI,0.00033115042634346
36,I,14,Chlamydomonas,Chlamydomonas,65.9166666666667,small,ChlChl000_5271004,I,0.81044115309858
36,I,14,Chrysochromulina,Chrysochromulina,65.9166666666667,small,PryChr000_3202213,I,26.619090253748
36,I,14,Snowella,Snowella,56.5,small,CyaSno000_3217087,I,48.4010899403768
36,I,14,Coelastrum,Coelastrum,18.8333333333333,small,ChlCoe000_7749802,IV,0.16568300363676
36,I,14,Tetraedron,Tetraedron,9.41666666666666,small,ChlTet000_2672378,IV,254.25
36,I,14,Sphaerocystis,Sphaerocystis,18.8333333333333,small,ChlSph000_2639562,I,1.17998142922965e-06
36,E,9,Merismopedia,Merismopedia,84,small,CyaMer000_0000000,I,11894.013002398
36,E,9,Desmodesmus,Desmodesmus,1047.78947368421,small,ChlDes000_2652440,IV,0.000170529703445842
36,E,9,Elakatothrix,Elakatothrix,79.5789473684211,small,KleElagel_2641001,IV,2.25952889371058
36,E,9,Plagioselmis,Plagioselmis,305.052631578947,small,CryRho000_3202546,I,187.927281142495
36,E,9,Oocystis,Oocystis,22.1052631578947,small,TreOoc000_2641454,IV,0.528212281989192
36,E,9,Sphaerocystis,Sphaerocystis,8.8421052631579,small,ChlSph000_2639562,I,5.53992212698409e-07
36,E,9,Ankyra,Ankyra,8.8421052631579,small,ChlAnkjud_2642105,IV,1.8384858228915
36,E,9,Quadrigula,Quadrigula,4.42105263157895,small,ChlQua000_2641259,IV,4875.09041044429
36,E,9,Chrysochromulina,Chrysochromulina,75.1578947368421,small,PryChr000_3202213,I,30.3509701635655
36,E,9,Cryptomonas,Cryptomonas,13.2631578947368,small,CryCry000_3202413,V,0.0728655205361147
36,E,9,Snowella,Snowella,70.7368421052632,small,CyaSno000_3217087,I,60.5971726873465
36,E,9,Centrales,Centrales,101.684210526316,small,BacCyc000_3193095,VI,0.00059597822421571
36,E,9,Chlamydomonas,Chlamydomonas,22.1052631578947,small,ChlChl000_5271004,I,0.271782780731708
36,E,9,Kirchneriella,Kirchneriella,8.8421052631579,small,ChlKir000_2641223,IV,16875.3129592302
36,E,9,Golenkinia,Golenkinia,4.42105263157895,small,ChlGolrad_2641100,IV,9481.65732249753
36,E,9,Tetraedron,Tetraedron,4.42105263157895,small,ChlTet000_2672378,IV,119.368421052632
36,C,10,Merismopedia,Merismopedia,76.5,small,CyaMer000_0000000,I,10832.0475557553
36,C,10,Cosmarium,Cosmarium,7.40322580645161,small,ZygCos000_2648709,IV,0.0401113686806922
36,C,10,Desmodesmus,Desmodesmus,22.2096774193548,small,ChlDes000_2652440,IV,3.61466668550621e-06
36,C,10,Elakatothrix,Elakatothrix,172.741935483871,small,KleElagel_2641001,IV,4.90475693997661
36,C,10,Plagioselmis,Plagioselmis,148.064516129032,small,CryRho000_3202546,I,91.2149546318761
36,C,10,Centrales,Centrales,266.516129032258,small,BacCyc000_3193095,VI,0.00156206955321134
36,C,10,Quadrigula,Quadrigula,17.2741935483871,small,ChlQua000_2641259,IV,19048.2363214537
36,C,10,Kirchneriella,Kirchneriella,7.40322580645161,small,ChlKir000_2641223,IV,14129.186282397
36,C,10,Chrysochromulina,Chrysochromulina,39.4838709677419,small,PryChr000_3202213,I,15.9447493025183
36,C,10,Chlamydomonas,Chlamydomonas,41.9516129032258,small,ChlChl000_5271004,I,0.515792367165142
36,C,10,Snowella,Snowella,12.3387096774194,small,CyaSno000_3217087,I,10.5700353423889
36,C,10,Golenkinia,Golenkinia,17.2741935483871,small,ChlGolrad_2641100,IV,37047.2820383069
36,C,10,Sphaerocystis,Sphaerocystis,27.1451612903226,small,ChlSph000_2639562,I,1.70074971058535e-06
36,C,10,Cryptomonas,Cryptomonas,2.46774193548387,small,CryCry000_3202413,V,0.0135573520352333
36,C,10,Tetraedron,Tetraedron,4.93548387096774,small,ChlTet000_2672378,IV,133.258064516129
36,C,10,Gloeocapsa,Gloeocapsa,2.46774193548387,small,CyaGlo000_3217637,VII,661.558607826909
36,C,10,Ankyra,Ankyra,2.46774193548387,small,ChlAnkjud_2642105,IV,0.513102754142243
36,C,10,Oocystis,Oocystis,2.46774193548387,small,TreOoc000_2641454,IV,0.0589674771022497
36,D,13,Merismopedia,Merismopedia,77.5,small,CyaMer000_0000000,I,10973.642948641
36,D,13,Desmodesmus,Desmodesmus,1180.38461538462,small,ChlDes000_2652440,IV,0.000192109811626376
36,D,13,Elakatothrix,Elakatothrix,411.346153846154,small,KleElagel_2641001,IV,11.6795779621098
36,D,13,Chrysochromulina,Chrysochromulina,119.230769230769,small,PryChr000_3202213,I,48.148894167044
36,D,13,Plagioselmis,Plagioselmis,286.153846153846,small,CryRho000_3202546,I,176.284708700318
36,D,13,Centrales,Centrales,256.346153846154,small,BacCyc000_3193095,VI,0.00150246262190549
36,D,13,Snowella,Snowella,95.3846153846154,small,CyaSno000_3217087,I,81.7118468700712
36,D,13,Golenkinia,Golenkinia,17.8846153846154,small,ChlGolrad_2641100,IV,38356.4296905978
36,D,13,Oocystis,Oocystis,196.730769230769,small,TreOoc000_2641454,IV,4.70094419643953
36,D,13,Cryptomonas,Cryptomonas,47.6923076923077,small,CryCry000_3202413,V,0.262013379705565
36,D,13,Tetraedron,Tetraedron,17.8846153846154,small,ChlTet000_2672378,IV,482.884615384615
36,D,13,Chlamydomonas,Chlamydomonas,11.9230769230769,small,ChlChl000_5271004,I,0.146593459570491
36,D,13,Cryptomonas,Cryptomonas,11.9230769230769,small,CryCry000_3202413,V,0.0655033449263912
36,D,13,Gloeocapsa,Gloeocapsa,5.96153846153846,small,CyaGlo000_3217637,VII,1598.18457044158
36,D,13,Cosmarium,Cosmarium,11.9230769230769,small,ZygCos000_2648709,IV,0.0646003440625862
36,E,15,Merismopedia,Merismopedia,76.5,small,CyaMer000_0000000,I,10832.0475557553
36,E,15,Desmodesmus,Desmodesmus,1071,small,ChlDes000_2652440,IV,0.000174307260167744
36,E,15,Golenkinia,Golenkinia,7.65,small,ChlGolrad_2641100,IV,16406.6534741073
36,E,15,Plagioselmis,Plagioselmis,244.8,small,CryRho000_3202546,I,150.808724991368
36,E,15,Chlamydomonas,Chlamydomonas,11.475,small,ChlChl000_5271004,I,0.141084382783406
36,E,15,Centrales,Centrales,153,small,BacCyc000_3193095,VI,0.000896743632399103
36,E,15,Tetraedron,Tetraedron,3.825,small,ChlTet000_2672378,IV,103.275
36,E,15,Coelastrum,Coelastrum,11.475,small,ChlCoe000_7749802,IV,0.100949334516734
36,E,15,Sphaerocystis,Sphaerocystis,34.425,small,ChlSph000_2639562,I,2.15685986024233e-06
36,E,15,Quadrigula,Quadrigula,3.825,small,ChlQua000_2641259,IV,4217.82375689332
36,E,15,Chrysochromulina,Chrysochromulina,34.425,small,PryChr000_3202213,I,13.9018282981331
36,E,15,Cryptomonas,Cryptomonas,19.125,small,CryCry000_3202413,V,0.105069478273058
36,E,15,Snowella,Snowella,45.9,small,CyaSno000_3217087,I,39.3205314736867
36,E,15,Cosmarium,Cosmarium,3.825,small,ZygCos000_2648709,IV,0.020724207151691
36,E,15,Oocystis,Oocystis,34.425,small,TreOoc000_2641454,IV,0.822596305576384
36,E,15,Sphaerocystis,Sphaerocystis,7.65,small,ChlSph000_2639562,I,4.79302191164963e-07
36,E,15,Elakatothrix,Elakatothrix,68.85,small,KleElagel_2641001,IV,1.9548959803621
36,E,15,Scenedesmus,Scenedesmus,7.65,small,ChlScearc_2640846,IV,0.121859472767872
36,I,5,Merismopedia,Merismopedia,82.8333333333333,small,CyaMer000_0000000,I,11728.8183773647
36,I,5,Desmodesmus,Desmodesmus,759.305555555555,small,ChlDes000_2652440,IV,0.000123578404312825
36,I,5,Elakatothrix,Elakatothrix,1774.01388888889,small,KleElagel_2641001,IV,50.3705536745887
36,I,5,Oocystis,Oocystis,20.7083333333333,small,TreOoc000_2641454,IV,0.494832200280153
36,I,5,Chrysochromulina,Chrysochromulina,55.2222222222222,small,PryChr000_3202213,I,22.3003587966503
36,I,5,Snowella,Snowella,96.6388888888889,small,CyaSno000_3217087,I,82.7863283690123
36,I,5,Centrales,Centrales,213.986111111111,small,BacCyc000_3193095,VI,0.00125418746771723
36,I,5,Cryptomonas,Cryptomonas,13.8055555555556,small,CryCry000_3202413,V,0.0758453604963107
36,I,5,Sphaerocystis,Sphaerocystis,41.4166666666667,small,ChlSph000_2639562,I,2.59491491295192e-06
36,I,5,Chlamydomonas,Chlamydomonas,13.8055555555556,small,ChlChl000_5271004,I,0.169738412595868
36,I,5,Plagioselmis,Plagioselmis,110.444444444444,small,CryRho000_3202546,I,68.0391578800927
36,I,5,Golenkinia,Golenkinia,27.6111111111111,small,ChlGolrad_2641100,IV,59216.4617039313
36,I,5,Cosmarium,Cosmarium,6.90277777777778,small,ZygCos000_2648709,IV,0.037399894533008
36,I,5,Tetraedron,Tetraedron,6.90277777777778,small,ChlTet000_2672378,IV,186.375
36,I,5,Coelastrum,Coelastrum,6.90277777777778,small,ChlCoe000_7749802,IV,0.0607259976456267
36,I,5,Ankyra,Ankyra,6.90277777777778,small,ChlAnkjud_2642105,IV,1.43525311057907
36,I,5,Ankistrodesmus,Ankistrodesmus,6.90277777777778,small,ChlAnk000_9516573,IV,1039.10722289308
36,I,5,Cryptomonas,Cryptomonas,6.90277777777778,small,CryCry000_3202413,V,0.0379226802481553
36,C,1,Merismopedia,Merismopedia,76.5,small,CyaMer000_0000000,I,10832.0475557553
36,C,1,Gloeocapsa,Gloeocapsa,6.375,small,CyaGlo000_3217637,VII,1709.02640355285
36,C,1,Plagioselmis,Plagioselmis,129.625,small,CryRho000_3202546,I,79.8553144485544
36,C,1,Centrales,Centrales,380.375,small,BacCyc000_3193095,VI,0.00222940430832555
36,C,1,Cosmarium,Cosmarium,2.125,small,ZygCos000_2648709,IV,0.0115134484176061
36,C,1,Quadrigula,Quadrigula,17,small,ChlQua000_2641259,IV,18745.8833639703
36,C,1,Cryptomonas,Cryptomonas,17,small,CryCry000_3202413,V,0.0933950917982739
36,C,1,Ankyra,Ankyra,2.125,small,ChlAnkjud_2642105,IV,0.441838482733598
36,C,1,Chlamydomonas,Chlamydomonas,8.5,small,ChlChl000_5271004,I,0.104506950209931
36,C,1,Scenedesmus,Scenedesmus,2.125,small,ChlScearc_2640846,IV,0.0338498535466311
36,C,1,Elakatothrix,Elakatothrix,14.875,small,KleElagel_2641001,IV,0.422354069831319
36,C,1,Sphaerocystis,Sphaerocystis,8.5,small,ChlSph000_2639562,I,5.32557990183292e-07
36,C,1,Oocystis,Oocystis,8.5,small,TreOoc000_2641454,IV,0.203110198907749
36,C,1,Sphaerocystis,Sphaerocystis,2.125,small,ChlSph000_2639562,I,1.33139497545823e-07
36,C,1,Cryptomonas,Cryptomonas,4.25,small,CryCry000_3202413,V,0.0233487729495685
36,C,1,Snowella,Snowella,10.625,small,CyaSno000_3217087,I,9.10197487816821
36,C,1,Desmodesmus,Desmodesmus,6.375,small,ChlDes000_2652440,IV,1.03754321528419e-06
36,C,1,Tetraedron,Tetraedron,4.25,small,ChlTet000_2672378,IV,114.75
36,D,11,Merismopedia,Merismopedia,84,small,CyaMer000_0000000,I,11894.013002398
36,D,11,Snowella,Snowella,84,small,CyaSno000_3217087,I,71.959142566224
36,D,11,Desmodesmus,Desmodesmus,710.181818181818,small,ChlDes000_2652440,IV,0.000115583423854547
36,D,11,Elakatothrix,Elakatothrix,1580.72727272727,small,KleElagel_2641001,IV,44.8824602977966
36,D,11,Koliella,Koliella,99.2727272727273,small,TreKollon_2638730,IV,1.1044896273639e-05
36,D,11,Golenkinia,Golenkinia,45.8181818181818,small,ChlGolrad_2641100,IV,98264.4486149744
36,D,11,Oocystis,Oocystis,129.818181818182,small,TreOoc000_2641454,IV,3.10204667422744
36,D,11,Plagioselmis,Plagioselmis,61.0909090909091,small,CryRho000_3202546,I,37.6349759336748
36,D,11,Centrales,Centrales,106.909090909091,small,BacCyc000_3193095,VI,0.000626601611230746
36,D,11,Chrysochromulina,Chrysochromulina,61.0909090909091,small,PryChr000_3202213,I,24.670307298727
36,D,11,Sphaerocystis,Sphaerocystis,22.9090909090909,small,ChlSph000_2639562,I,1.43534346017315e-06
36,D,11,Cryptomonas,Cryptomonas,22.9090909090909,small,CryCry000_3202413,V,0.125858626380562
36,D,11,Coelastrum,Coelastrum,7.63636363636364,small,ChlCoe000_7749802,IV,0.067179592785943
36,D,8,Merismopedia,Merismopedia,80.6666666666667,small,CyaMer000_0000000,I,11422.0283594457
36,D,8,Elakatothrix,Elakatothrix,477.794871794872,small,KleElagel_2641001,IV,13.5662930182923
36,D,8,Chrysochromulina,Chrysochromulina,12.4102564102564,small,PryChr000_3202213,I,5.01162683373103
36,D,8,Centrales,Centrales,108.589743589744,small,BacCyc000_3193095,VI,0.00063645203338532
36,D,8,Oocystis,Oocystis,31.025641025641,small,TreOoc000_2641454,IV,0.741367543524514
36,D,8,Koliella,Koliella,27.9230769230769,small,TreKollon_2638730,IV,3.10666883774588e-06
36,D,8,Desmodesmus,Desmodesmus,68.2564102564102,small,ChlDes000_2652440,IV,1.11088588801871e-05
36,D,8,Snowella,Snowella,24.8205128205128,small,CyaSno000_3217087,I,21.2626526264056
36,D,8,Sphaerocystis,Sphaerocystis,9.30769230769231,small,ChlSph000_2639562,I,5.83163048074012e-07
