ExpDay,Treatment,mesocosm,Genus,label,indiv_vol,biovolume
20,I,12,Chrysochromulina,PryChr000_3202213,41.8317354512224,567.238332718575
20,I,12,Elakatothrix,KleElagel_2641001,62.6744384967178,3966.0384680723
20,I,12,Cryptomonas,CryCry000_3202413,1570.97701650429,54439.5902119288
20,I,12,Sphaerocystis,ChlSph000_2639562,62.6538811980344,188.797028676744
20,I,12,Cryptomonas,CryCry000_3202413,1570.97701650429,11834.6935243323
20,I,12,Sphaerocystis,ChlSph000_2639562,62.6538811980344,849.586629045346
20,I,12,Gloeocapsa,CyaGlo000_3217637,268.082573106329,1615.64430725414
20,I,12,Kirchneriella,ChlKir000_2641223,106.028752058656,2875.49975583074
20,E,15,Cryptomonas,CryCry000_3202413,1570.97701650429,188853.879912623
20,E,15,Elakatothrix,KleElagel_2641001,62.6744384967178,2465.79148028515
20,E,15,Plagioselmis,CryRho000_3202546,77.4146568923807,14720.9499699211
20,E,15,Gloeocapsa,CyaGlo000_3217637,268.082573106329,1171.9038195791
20,E,15,Merismopedia,CyaMer000_0000000,0.116238921777732,190.04067377044
20,E,15,Cryptomonas,CryCry000_3202413,1570.97701650429,147649.397022596
20,E,15,Desmodesmus,ChlDes000_2652440,40.687969226831,13873.4349929429
20,E,15,Coelastrum,ChlCoe000_7749802,167.373863544576,1097.49433381372
20,E,15,Chlamydomonas,ChlChl000_5271004,75.43548062953,1813.68448427856
20,E,15,Centrales,BacCyc000_3193095,5861.0694928046,461182.439519539
20,E,15,Sphaerocystis,ChlSph000_2639562,62.6538811980344,821.660899139936
20,E,15,Chrysochromulina,PryChr000_3202213,41.8317354512224,640.025552403702
20,E,15,Quadrigula,ChlQua000_2641259,220.539804282003,24101.8500393904
20,E,15,Oocystis,TreOoc000_2641454,211.647598311258,2313.00589583018
20,E,15,Scenedesmus,ChlScearc_2640846,23.2482933092421,203.256507217945
20,D,2,Desmodesmus,ChlDes000_2652440,40.687969226831,16014.7846876807
20,D,2,Merismopedia,CyaMer000_0000000,0.116238921777732,208.672112375385
20,D,2,Sphaerocystis,ChlSph000_2639562,62.6538811980344,1954.80109337867
20,D,2,Chrysochromulina,PryChr000_3202213,41.8317354512224,401.584660331735
20,D,2,Oocystis,TreOoc000_2641454,211.647598311258,18286.3524940927
20,D,2,Quadrigula,ChlQua000_2641259,220.539804282003,89980.2401470574
20,D,2,Centrales,BacCyc000_3193095,5861.0694928046,576729.238091972
20,D,2,Chlamydomonas,ChlChl000_5271004,75.43548062953,3258.8127631957
20,D,2,Elakatothrix,KleElagel_2641001,62.6744384967178,2707.53574305821
20,D,2,Sphaerocystis,ChlSph000_2639562,62.6538811980344,300.738629750565
20,D,2,Golenkinia,ChlGolrad_2641100,2144.66058485063,30883.1124218491
20,D,2,Plagioselmis,CryRho000_3202546,77.4146568923807,4087.4938839177
20,D,2,Tetraedron,ChlTet000_2672378,27,129.6
20,D,2,Cryptomonas,CryCry000_3202413,1570.97701650429,7540.68967922061
